Term	Type	Overlap	P.value	Adjusted.P.value	Genes
ETV3	human tf ARCHS4 coexpression	37/299	1.78342038901787e-05	0.000260560741581932	CSRNP1;CRTC2;ITPRIP;NUFIP2;RNF19B;STX11;RELB;OASL;SBNO2;CHSY1;RGS1;IRAK2;ZC3H12A;PDE4B;FLVCR2;TBC1D10A;KDM2A;GADD45B;TIPARP;SPHK1;CFLAR;TICAM1;KLF4;RUNX3;NFKB1;NFKB2;ABTB2;NR4A2;NFKBIA;SPSB1;NR4A3;RAPGEF1;RAB7B;NFKBIE;CPEB2;OTUD1;ATF3
ETV3L	EnrichR	47/299	8.11055326306581e-10	1.36845707507218e-08	OSER1;ERRFI1;CSRNP1;CEMIP;RNF19B;ADM;LTBP2;NOL6;RELB;RASGRP3;RGS1;IRAK2;ZC3H12A;ANKRD1;PDE4B;ABL2;LDLR;RGS9;JUN;KCNH4;LAMB3;SPHK1;ABCA4;TFPI2;LIF;NRG1;CFLAR;ETV3;KLF4;RUNX3;F3;GEM;EREG;NFKB2;TBX2;ABTB2;FOSL1;NR4A2;NFKBIA;NR4A1;SPSB1;NR4A3;NEURL3;KIF26B;LGALS12;TMCC2;ATF3
ETV4	EnrichR	32/299	0.000886890618510741	0.00219301545180601	ERRFI1;CDCA7;STC1;ADM;CLDN1;ETS1;CDC45;CCND1;STC2;CHAC1;TEAD4;CDT1;JUN;LAMB3;ITGA3;SPHK1;SPRY4;FZD9;LIF;CD3EAP;FOS;KLF4;F3;CDC25A;RUNX1;FOSL2;FOSL1;NR4A1;KLF6;SPRY2;FJX1;ATF3
ETV5	EnrichR	32/299	0.000886890618510741	0.00219301545180601	ERRFI1;CITED2;ADM;IRS2;ETS1;SPRED2;CCND1;STC2;CHAC1;LDLR;KLF10;JUN;GADD45B;SPRY4;FZD9;CD3EAP;ARID5B;FOS;KLF4;F3;GEM;KLF2;RUNX1;FOSL2;FOSL1;NR4A2;NR4A1;KLF6;CDC42EP3;SPRY2;ATF3;RAI14
ETV6	EnrichR	47/299	8.11055326306581e-10	1.36845707507218e-08	CITED2;ABHD2;CHD7;NEDD9;IRS2;ASAP1;FOXO3;ETS1;LTBP1;FOXO1;CHST11;NFIL3;CCND1;PDE4B;ST3GAL1;TEAD1;LDLR;TLE3;JUN;ZHX2;GADD45B;PDE4D;CD3EAP;ARID5B;FRMD4A;FOS;CFLAR;ARHGAP26;ARID1A;KLF4;RUNX3;ARID1B;NFKB1;RUNX1;FOSL2;NFKB2;ABTB2;NCOR2;NFKBIA;KLF7;ZEB2;KLF6;PALLD;IRF2;RARA;ATF3;CREB5
EVX2	EnrichR	29/299	0.00626042384336731	0.0118138042044245	OSER1;NFIX;ONECUT2;GATA3;GATA2;GLI2;NPPC;GBX2;ALX3;RSPO2;OTX1;TFAP2C;FOXF2;IRX5;EYA4;TBR1;FOS;ZIC5;KLF4;FOXP2;RUNX1;TBX2;NR4A2;ACTA1;ISL2;PAX8;RFX4;KIF26B;LHX6
EWSR1	human tf ARCHS4 coexpression	30/299	0.00337615827434605	0.0208619959318014	RRP1;SRRT;IPO4;NOP9;LMNB2;STRN4;SART1;CHAF1A;TCOF1;PUF60;ANKRD52;NOP14;CLUH;RCC2;NSUN2;NUP153;RRP1B;SSRP1;SAFB;ATAD3A;SCAF4;ARFGAP1;CHERP;ASXL1;TFDP1;RFWD3;CNOT3;SRSF2;TCF3;ZNF598
EZH1	EnrichR	31/299	0.00175962519728636	0.00396895801380055	NFIX;CITED2;CHD7;IRS2;FOXO3;FOXO1;NPPC;CCND1;LDLR;CREBBP;JUN;FNBP1;CD3EAP;ARID5B;NR1D2;NR1D1;FOS;CFLAR;SSH2;KLF4;KLF2;RUNX1;FOSL2;NCOR2;NFKBIA;NR4A1;KLF7;KLF6;NFIC;RETREG1;ATF3
EZH2	Human	33/227	1.6139935262829e-06	0.000151789042866596	LRRC59;NUFIP2;FAF1;IPO4;SYNCRIP;LARP1;TCOF1;IRAK1;KIF5B;CHORDC1;CDC27;KPNA4;RRP12;CCT5;CCT4;SPEN;CDV3;CCT2;NOP14;RCC2;WDR74;YOD1;PA2G4;SAFB;RANGAP1;YWHAZ;NPLOC4;NUP50;AGO2;CDK12;FKBP4;ABCE1;RAN
EZH2	Human	41/441	0.00288504145471231	0.0695615550747303	LRRC59;CD151;ANKRD33B;RPL32;WDR1;STC1;ETS1;PAPSS2;IPO4;NOL6;NDST1;LARP1;CCND1;IRAK1;CFL2;XPO5;ANKRD1;ANKRD52;CCT5;CCT2;JUN;CLUH;LAMB3;ITGA3;F2R;SSRP1;LARP4;L1CAM;RANGAP1;RGMB;FOSL2;EREG;AMOTL2;ARHGEF2;FAU;AMOTL1;FARSA;STK40;RAN;RABL6;RAI14
FARSA	EnrichR	35/299	9.34614219721808e-05	0.000330281534320581	LRRC59;FEN1;NOC4L;WDR43;RRP9;NOL6;SRM;SYNCRIP;FBL;PUF60;RRS1;RRP12;CCT5;CCT4;NOP56;CCT2;ALYREF;ADRM1;WDR74;CD3EAP;CTPS1;PA2G4;SSRP1;RANGAP1;ATAD3A;NME1;AIMP2;RSL1D1;SRSF2;FKBP4;ABCE1;GART;SRSF7;RAN;FARSB
FARSA	human tf ARCHS4 coexpression	42/299	1.69527772959133e-07	6.64240637685332e-06	FEN1;CDCA4;RRP1;SRRT;KATNB1;NOC4L;IPO4;LMNB2;RRP9;SRM;RRP7A;SART1;CHAF1A;EXOSC4;CDC45;TCOF1;ORC1;IRAK1;PUF60;CCT5;CCT4;GADD45GIP1;CDT1;NOP14;CLUH;ALYREF;ADRM1;PA2G4;RRP1B;SSRP1;RANGAP1;ATAD3A;YDJC;NME1;CHERP;ARMC6;RPUSD1;CSNK2B;GEMIN4;FKBP4;GART;RAN
FARSB	EnrichR	31/299	0.00175962519728636	0.00396895801380055	LRRC59;FEN1;WDR43;SRM;SYNCRIP;FBL;ORC6;RRS1;LYAR;CCT5;CCT4;NOP56;CCT2;NIFK;NSUN2;WDR75;CD3EAP;CTPS1;PA2G4;SSRP1;YWHAZ;NME1;AIMP2;RSL1D1;SRSF2;FARSA;FKBP4;ABCE1;GART;SRSF7;RAN
FARSB	human tf ARCHS4 coexpression	34/299	0.000204273093710405	0.0021343443245863	FEN1;LRR1;PAK1IP1;NIP7;CSTF2;RCHY1;PWP1;WDR43;SYNCRIP;LSM12;ORC1;EXOSC9;RRP15;CCT5;CCT4;CCT2;TIMM8A;NIFK;CNBP;SAAL1;WDR75;CTPS1;PA2G4;PUM3;NME1;AIMP2;RSL1D1;COPS3;NDUFAF4;NOL10;ABCE1;GART;SRSF7;RAN
FGD1	human tf ARCHS4 coexpression	31/299	0.00175962519728636	0.0121343753604867	CNTFR;NXN;ATN1;LMNB2;STRN4;GLI2;NDST1;CTIF;KIAA1549;LARP1;RBPMS2;ABL1;ANKRD52;SCARF2;TEAD1;VRTN;TEAD4;TIGD5;TMEM184B;RCC2;SPRY4;SCRIB;SSRP1;CDC25A;CHERP;LRFN4;AMOTL2;TCF3;FERMT2;CHST3;RAI14
FIZ1	EnrichR	34/299	0.000204273093710405	0.000643871784387559	NFIX;CITED2;IRS2;NOL6;IRF2BPL;SRM;RAI1;CCND1;PUF60;ZNF628;RRS1;GIT1;RBM38;CDT1;JUN;TIGD5;RNF44;KCNH4;REXO1;RCC2;ADRM1;CD3EAP;SCRIB;FOS;ARID1A;KLF16;KLF2;NCOR2;NR4A1;NFIC;TCF3;ZFPM1;KCTD15;ATF4
FIZ1	human tf ARCHS4 coexpression	34/299	0.000204273093710405	0.0021343443245863	CRTC2;SRF;SRRT;ATN1;NOP9;STRN4;SART1;SBNO2;FZR1;KLC2;IRAK1;AKT1;ANKRD52;SBF1;GIT1;TMEM184B;CLUH;REXO1;SCRIB;ATAD3A;KLF16;ARFGAP1;CHERP;NCOR2;LRFN4;CNOT3;ZNF316;ZNF777;ARHGEF2;TCF3;RPL28;ZNF598;STK40;RABL6
FLI1	ENCODE	65/650	2.41170342963218e-05	0.000167211437787831	ZNF330;FEN1;WDR3;PAK1IP1;AMD1;ARPC5L;RRP8;IPO4;CNST;ZNF408;FLAD1;CHORDC1;RBPMS2;ARIH2;RIOK1;RRP12;RRP15;RSPRY1;WDR37;TBP;NSUN5;FBXW7;NSUN3;RFX3;FAM207A;SCRIB;AEN;WRNIP1;TFB2M;NME1;TMEM126A;SRFBP1;SCARNA13;IPPK;NUFIP1;RRN3;NIP7;RCHY1;STK4;CDC45;EXOSC4;ORC1;RRS1;ZC3H18;LRRC8A;ZNF622;COX10;ZNF143;NOP14;FEM1A;FBXO38;KLHL28;NOC3L;CHERP;ZBTB9;RSL1D1;CDK7;FUBP3;ERCC3;NDUFAF7;ASB6;CEBPZ;NOL10;ZNF655;FARSA
FLI1	Human	29/251	0.000446478467299363	0.0161476379006603	SUV39H2;CLSTN2;CDCA4;CITED2;NIP7;CLDN1;RRP9;NOL6;CDC45;CCND1;ORC1;EXOSC9;RRS1;TEAD4;CDT1;GINS3;PUS1;RIPK4;CD3EAP;AEN;CTPS1;CDC25A;FOSL1;YRDC;ARC;PAPPA;NDUFAF4;RFWD3;GEMIN4
FLI1	Human	32/219	2.06531572402793e-06	0.00017537224387072	SUV39H2;FEN1;CLSTN2;CITED2;NIP7;CLDN1;COCH;RRP9;CHAF1B;CHAF1A;ORC6;CDC45;CCND1;ORC1;EXOSC9;RRS1;TEAD4;CDT1;TEX30;GINS3;PUS1;AEN;CTPS1;RANGAP1;CDC25A;WDR77;ARC;NDUFAF4;RFWD3;GEMIN4;TFAM;AMOTL2
FLI1	Human	35/267	8.55337658611278e-06	0.000522023264771196	SUV39H2;FEN1;CLSTN2;CDCA4;CITED2;NIP7;CLDN1;RRP9;NOL6;CHAF1A;CDC45;CCND1;ORC1;EXOSC9;RRS1;TEAD4;TEX30;GINS3;PUS1;RIPK4;CD3EAP;AEN;CTPS1;FOS;CDC25A;FOSL1;LETM1;YRDC;ARC;PAPPA;NDUFAF4;RFWD3;GEMIN4;TFAM;NUP58
FLI1	Human	36/275	6.59320671387616e-06	0.000429217757073338	SUV39H2;FEN1;CLSTN2;CDCA4;NIP7;CLDN1;LMNB2;RRP9;CHAF1B;CHAF1A;ORC6;CDC45;CCND1;ORC1;EXOSC9;RRS1;SACS;TEAD4;CDT1;TEX30;GINS3;PUS1;CD3EAP;AEN;CTPS1;NETO2;PA2G4;RANGAP1;CDC25A;WDR77;FOSL1;NDUFAF4;RFWD3;GEMIN4;TAF5;FKBP4
FLI1	Human	42/256	1.72920255331847e-09	3.75236954070108e-07	SUV39H2;CDCA4;CITED2;NIP7;RRP1;CLDN1;RRP9;AKAP1;NOL6;FADS3;CHAF1B;CHAF1A;CDC45;CCND1;ORC1;EXOSC9;RRS1;TEAD4;CDT1;IRX5;GINS3;PUS1;RIPK4;CD3EAP;AEN;CTPS1;F3;CDC25A;ABTB2;FOSL1;LETM1;YRDC;ARC;NR4A3;CCNE1;PAPPA;NDUFAF4;RFWD3;GEMIN4;TFAM;AMOTL2;NUP58
FLI1	Human	45/293	3.91252091331894e-09	7.64115334371189e-07	SUV39H2;CLSTN2;CDCA4;CITED2;NIP7;RRP1;AKAP8;CLDN1;RRP9;NOL6;FADS3;RASSF1;EXOSC4;CDC45;CCND1;ORC1;EXOSC9;RRS1;TEAD4;IRX5;GINS3;PUS1;RIPK4;CD3EAP;AEN;FOS;RUNX3;F3;CDC25A;KLF2;ABTB2;FOSL1;LETM1;YRDC;ARC;NR4A3;TFDP1;CCNE1;PAPPA;NDUFAF4;RFWD3;NEDD4;NUP50;KIFC3;NUP58
FLI1	Human	45/296	5.4086222537087e-09	9.60276296499372e-07	SUV39H2;CLSTN2;CDCA4;NIP7;RRP1;AMD1;AKAP8;CLDN1;RRP9;NOL6;FADS3;RASSF1;EXOSC4;CDC45;CCND1;ORC1;EXOSC9;RRS1;ZNF200;TEAD4;IRX5;GINS3;PUS1;RIPK4;CD3EAP;AEN;FOS;RUNX3;F3;CDC25A;KLF2;ABTB2;FOSL1;LETM1;YRDC;ARC;NR4A3;TFDP1;CCNE1;PAPPA;RFWD3;NEDD4;NUP50;KIFC3;NUP58
FLI1	Human	46/288	7.21012431906813e-10	1.76017159939251e-07	SUV39H2;CLSTN2;CDCA4;CITED2;NIP7;RRP1;AKAP8;CLDN1;RRP9;NOL6;FADS3;RASSF1;EXOSC4;CDC45;CCND1;ORC1;EXOSC9;RRS1;TEAD4;IRX5;GINS3;PUS1;RIPK4;CD3EAP;AEN;FOS;RUNX3;F3;CDC25A;KLF2;ABTB2;FOSL1;LETM1;YRDC;ARC;NR4A3;TFDP1;CCNE1;PAPPA;NDUFAF4;RFWD3;NEDD4;NUP50;GEMIN4;KIFC3;NUP58
FLI1	Human	47/290	2.85608874640979e-10	9.29656886956386e-08	SUV39H2;CLSTN2;CDCA4;CITED2;NIP7;RRP1;AKAP8;CLDN1;RRP9;NOL6;FADS3;RASSF1;EXOSC4;CDC45;CCND1;ORC1;EXOSC9;RRS1;TEAD4;IRX5;GINS3;PUS1;RIPK4;CD3EAP;AEN;FOS;RUNX3;F3;CDC25A;KLF2;ABTB2;FOSL1;LETM1;YRDC;ARC;NR4A3;TFDP1;CCNE1;PAPPA;NDUFAF4;RFWD3;NEDD4;NUP50;GEMIN4;AMOTL2;KIFC3;NUP58
FLI1	Human	52/300	2.35001291512027e-12	9.17915044645978e-10	SUV39H2;FEN1;CLSTN2;RRP1;CLDN1;RRP9;FADS3;CHAF1B;CHAF1A;CCND1;TEAD4;CLUH;PUS1;RIPK4;CD3EAP;AEN;CTPS1;FOS;RUNX3;F3;CDC25A;ARC;TFDP1;CCNE1;PAPPA;NUP50;GEMIN4;KIFC3;NUP58;CDCA4;NIP7;AKAP8;AKAP1;NOL6;EXOSC4;CDC45;ORC1;EXOSC9;RRS1;NOP56;CDT1;IRX5;GINS3;KLF2;ABTB2;FOSL1;LETM1;YRDC;NR4A3;NDUFAF4;RFWD3;NEDD4
FMNL2	EnrichR	33/299	0.000432558110059383	0.00121440865809494	ERRFI1;CITED2;CHD7;ADM;ASAP1;ANTXR2;ETS1;LTBP1;CHST11;CCND1;PDE4B;ST3GAL1;TEAD1;JUN;GADD45B;PDE4D;CD3EAP;ARID5B;FRMD4A;FOS;ARHGAP26;KLF4;F3;TANC2;RUNX1;FOSL2;KLF7;ZEB2;KLF6;PALLD;RBMS1;ATF3;RAI14
FOSB	EnrichR	39/299	3.01901468331665e-06	1.61357896583477e-05	ERRFI1;CSRNP1;CITED2;NEDD9;ADM;IRS2;ADRB2;AREG;ETS1;RASD1;NFIL3;CCND1;RGS1;ZC3H12A;PDE4B;CCNL1;LDLR;KLF10;JUN;GADD45B;TIPARP;LIF;ARID5B;NR1D1;FOS;KLF4;F3;GEM;KLF2;FOSL2;FOSL1;NR4A2;NFKBIA;NR4A1;ARC;KLF6;NR4A3;SPRY2;ATF3
FOSB	human tf ARCHS4 coexpression	42/299	1.69527772959133e-07	6.64240637685332e-06	ZNF276;CSRNP1;ITPRIP;SRF;IRS2;AKAP17A;STX11;RGS1;ZC3H12A;PDE4B;FAM53B;KLF10;CREBBP;JUN;RNF44;KDM2A;REXO1;GADD45B;ITGA4;TIPARP;NFATC2;GAB2;FOS;ETV3;KLF4;RUNX3;KLF2;RUNX1;FOSL2;NCOR2;ERN1;NR4A2;CLK1;NFKBIA;NR4A1;KLF6;NR4A3;RAPGEF1;TACC1;OTUD1;ATF3;RNF166
FOS	EnrichR	33/299	0.000432558110059383	0.00121440865809494	ERRFI1;CSRNP1;CITED2;ADM;IRS2;ADRB2;ETS1;RASD1;NFIL3;CCND1;RGS1;CCNL1;LDLR;KLF10;XBP1;JUN;GADD45B;TIPARP;KLF4;F3;GEM;KLF2;FOSL2;FOSL1;NR4A2;NFKBIA;NR4A1;ARC;KLF6;NR4A3;SPRY2;ATF3;ATF4
FOS	hg19	159/2000	5.87436070265513e-05	0.00159782611112219	ZNF330;ARPC5L;RAPH1;GABPB1;ANTXR2;IPO4;ALKBH8;CRKL;FAM122A;RUSC2;FBXO4;LUC7L;KPNA4;ARL16;PXDC1;CDON;ABT1;F2R;LMTK2;SCRIB;RUNDC3B;ATAD3A;KCTD5;RUNX1;ERN1;ARC;PDE12;KAT6A;SRSF2;SCG2;ATF4;RAI14;ZNF276;IPPK;LRRC59;ABHD2;CSTF2;NMD3;AKAP17A;ANAPC10;RHOBTB2;CTIF;FAM83G;RIC8B;IRAK1;CHST11;ERI1;ISOC1;LYAR;ATG5;ZNF143;JUN;ZNF263;NDFIP2;ZNF142;GADD45B;TIPARP;FBXO38;TFPI2;NUP153;NR1D1;FOXN2;SSH2;ARHGAP26;FBXO31;FOSL2;CLK1;FOSL1;AHI1;SYNJ1;FUBP3;NDUFAF4;LHX6;NOL10;NOL11;NFKBIE;CPEB2;ZNF410;NFKBIB;CSRNP1;SCYL3;ZNF131;CITED2;FASTKD2;ZFAND2A;AMD1;CLTB;ARRB2;GLI3;WDR43;RND1;IRF2BPL;FUNDC2;SPRED2;ACTR1B;NUP62;ARIH2;ANKRD1;PDE4A;ZNF764;TEAD1;GIT1;KDM6A;ABCC1;WDR37;REXO1;CHUK;TEX10;NSUN3;RAD23A;FOS;ETV3;RANGAP1;F3;COQ10B;NME1;ARHGAP10;LSG1;RAD51C;NPC1;CDC42EP3;ZNF516;KXD1;RBMS1;KIFC3;FJX1;RNF166;ZNF593;KRT80;NIP7;ZBTB49;GCNT1;ZBTB43;ASAP1;RMND5B;EXOSC4;KCTD21;LRRC8A;CCT5;YTHDF2;FEM1A;STYK1;KLHL3;NOC3L;ARID3B;GFER;ADAT2;LETM1;RPIA;ASXL1;IRGQ;KLF6;NR6A1;ERCC3;CLCF1;ZNF614;SPRY2;FSIP1;KBTBD8
FOSL1	EnrichR	47/299	8.11055326306581e-10	1.36845707507218e-08	ERRFI1;CSRNP1;STC1;ADM;IRS2;ADRB2;AREG;ETS1;RELB;NFIL3;CCND1;STC2;NOCT;ZC3H12A;ANKRD1;CHAC1;LDLR;KLF10;JUN;GADD45B;LAMB3;TIPARP;ITGA3;SPHK1;TFPI2;SPRY4;LIF;CD3EAP;FOS;KLF4;F3;CDC25A;GEM;RUNX1;EREG;FOSL2;NFKB2;NR4A2;NFKBIA;NR4A1;KLF6;TMEM158;NR4A3;CLCF1;SPRY2;FJX1;ATF3
FOSL1	human tf ARCHS4 coexpression	31/299	0.00175962519728636	0.0121343753604867	ERRFI1;LRRC59;KRT80;CD151;WDR1;CDCA4;ARHGEF28;PXN;LMNB2;CORO1C;NDST1;FAM83G;CCND1;IRAK1;ANKRD52;LDLR;RAB11FIP5;ITGA3;ADRM1;SPRY4;LIF;SYNJ2;RANGAP1;ATAD3A;TMEM158;ADAM15;CLCF1;CDC42EP1;AMOTL2;KIFC3;AJUBA
FOSL2	EnrichR	41/299	4.55302893148528e-07	3.23791850871329e-06	ERRFI1;CSRNP1;CITED2;NEDD9;ADM;IRS2;FOXO3;ETS1;FOXO1;NFIL3;CCND1;STC2;PDE4B;ST3GAL1;LDLR;KLF10;JUN;GADD45B;TIPARP;SPRY4;LIF;CD3EAP;ARID5B;FOS;KLF4;F3;GEM;NFKB1;KLF2;RUNX1;NFKB2;FOSL1;NR4A2;NFKBIA;NR4A1;SPSB1;KLF6;NR4A3;REL;AMOTL2;ATF3
FOSL2	human tf ARCHS4 coexpression	31/299	0.00175962519728636	0.0121343753604867	ITPRIP;WDR1;PXN;RNF19B;ARRB2;STX11;RELB;SBNO2;CHST11;ZC3H12A;ABCC1;KDM2A;GADD45B;SPHK1;LIMK2;ANXA11;GAB2;TICAM1;ETV3;KLF4;NFKB1;RUNX1;NFKB2;SPSB1;NR4A3;RARA;RAPGEF1;ZNF316;ARHGEF2;OTUD1;ATF3
FOXA1	EnrichR	30/299	0.00337615827434605	0.00697523216104388	OSER1;ERRFI1;ONECUT2;CITED2;ADM;IRS2;GATA3;GATA2;ETS1;CCND1;STC2;XBP1;JUN;TFAP2C;GADD45B;LAMB3;FOS;KLF4;F3;ESR1;RUNX1;FOSL2;TBX2;NR4A2;NFKBIA;NR4A1;CLDN4;KLF6;CLDN7;ATF3
FOXA1	human tf ARCHS4 coexpression	30/299	0.00337615827434605	0.0208619959318014	KRT80;ABHD2;AMD1;ARHGAP39;GATA3;EVPL;ARHGAP6;FAM83H;RAI1;SYNGR2;NETO1;STC2;AKT1;SPTBN2;SCYL1;TMEM184A;XBP1;ST14;KDM2A;GALNT3;IRX5;CMTM4;RIPK4;OVOL1;ESR1;CDYL2;ARHGAP32;CLDN4;RPS6KB1;FKBP4
FOXA2	EnrichR	36/299	4.14537433664243e-05	0.000160679937688325	OSER1;ERRFI1;ONECUT2;CITED2;ADM;IRS2;GATA3;GATA2;FOXO3;ETS1;FOXO1;GLI2;NPPC;GBX2;CCND1;ANKRD1;JUN;TFAP2C;GADD45B;FOXF2;FZD9;NRG1;FOS;KLF4;F3;ESR1;KLF2;RUNX1;FOSL2;TBX2;FOSL1;NR4A2;NFKBIA;KLF6;CLDN7;ATF3
FOXB1	EnrichR	31/299	0.00175962519728636	0.00396895801380055	OSER1;ONECUT2;ADM;GATA3;GATA2;NTN1;GLI3;GLI2;NPPC;GBX2;CCND1;STC2;OTX1;JUN;TFAP2C;FOXF2;IRX5;FZD9;FOS;ZIC5;KLF4;ADRA2A;RUNX1;TBX2;NR4A2;ACTA1;ZEB2;RFX4;KIF26B;ATF3;SPSB4
FOXC1	EnrichR	32/299	0.000886890618510741	0.00219301545180601	OSER1;ERRFI1;NFIX;CITED2;ADM;IRS2;GATA3;GATA2;ETS1;LTBP1;NFIL3;CCND1;STC2;JUN;GADD45B;FZD9;ARID5B;FOS;SULF1;KLF4;F3;GEM;KLF2;RUNX1;FOSL2;TBX2;NR4A2;NFKBIA;NR4A1;KLF6;PALLD;ATF3
FOXC1	human tf ARCHS4 coexpression	51/299	7.13864372925406e-12	6.153510894617e-09	ZMYND19;RRP1;ZBTB21;ATN1;LMNB2;CHAF1A;KMT5A;SCARF2;TLE3;CLUH;PAQR4;SCRIB;AEN;ATAD3A;CDC25A;ISL2;GEMIN4;CDC42EP1;FKBP4;ZNF598;ATF3;KCTD15;RABL6;ATF4;NUFIP2;SRF;SRRT;CEBPG;FOXK2;STRN4;COCH;SRM;RAI1;TCOF1;IRAK1;ZNF628;STC2;SPEN;CDT1;NOP14;FOXF2;ALYREF;NUP153;RRP1B;SSRP1;NLE1;CHERP;RFWD3;CNOT3;ZNF777;CDK12
FOXC2	EnrichR	34/299	0.000204273093710405	0.000643871784387559	OSER1;ERRFI1;ADM;LTBP2;GATA3;GATA2;ETS1;LTBP1;CCND1;STC2;ANKRD1;S1PR3;JUN;GADD45B;FOXF2;SPHK1;F2R;FOS;SULF1;NGF;KLF4;F3;GEM;KLF2;RUNX1;FOSL2;TBX2;FOSL1;NR4A2;NR4A1;ZEB2;PAPPA;KIF26B;ATF3
FOXC2	human tf ARCHS4 coexpression	30/299	0.00337615827434605	0.0208619959318014	ITPRIP;CD151;WDR1;LTBP2;LTBP1;FSTL3;CORO1C;NDST1;CCND1;STC2;ABL1;PXDC1;ANKRD52;GAS2L1;SCARF2;RAB11FIP5;STARD13;TMEM184B;ITGA3;LIF;SYNJ2;NGF;FOSL1;PALLD;CDC42EP3;CDC42EP1;AMOTL2;FERMT2;CHST3;RAI14
FOXD2	EnrichR	37/299	1.78342038901787e-05	7.67316622374937e-05	OSER1;ERRFI1;NFIX;ONECUT2;ADM;GATA3;GATA2;ETS1;NTN1;FOXO1;GLI2;NPPC;GBX2;CCND1;JUN;GADD45B;FOXF2;IRX5;ITGA3;FZD9;NFATC2;ARID5B;FOS;KLF4;RUNX3;F3;KLF2;RUNX1;FOSL2;TBX2;ABTB2;FOSL1;NR4A2;ZEB2;KLF6;KIF26B;ATF3
FOXD4	EnrichR	35/299	9.34614219721808e-05	0.000330281534320581	OSER1;ERRFI1;ONECUT2;ADM;IRS2;GATA3;ADRB2;GATA2;GLI2;NPPC;NFIL3;GBX2;ALX3;OTX1;JUN;GADD45B;FOXF2;RIPK4;NOG;FZD9;TBR1;FOS;KLF4;ADRA2A;KLF2;FOSL2;TBX2;FOSL1;NR4A2;ACTA1;ISL2;NR4A3;LGALS12;ATF3;FOXD4L1
FOXD4L1	EnrichR	41/299	4.55302893148528e-07	3.23791850871329e-06	OSER1;ERRFI1;ACHE;CEMIP;NFIX;ONECUT2;ADM;ADRB2;GATA2;NOL6;STC2;LZTS1;KLHL29;OVGP1;JUN;KCNH4;GADD45B;FOXF2;IRX5;NOG;FZD9;CD3EAP;ARID5B;NRG1;FOS;ZIC5;KLF4;ZFHX4;KLF2;TBX2;NR4A2;NFKBIA;ACTA1;ISL2;KLF6;NR4A3;KIF26B;LGALS12;LHX6;ATF3;CREB5
FOXE1	EnrichR	38/299	7.44634547404611e-06	3.62010185334276e-05	OSER1;CLSTN2;ONECUT2;ADM;IRS2;GATA3;ADRB2;GATA2;NTN1;GLI2;NPPC;GBX2;STC2;OTX1;JUN;TFAP2C;FOXF2;NOG;FZD9;LIF;NRG1;FOS;OVOL1;KLF4;RUNX3;F3;ESR1;ADRA2A;RUNX1;TBX2;FOSL1;NR4A2;FERMT1;NR4A3;PAPPA;LGALS12;NFE2L3;ATF3
FOXE3	human tf ARCHS4 coexpression	39/299	3.01901468331665e-06	6.05207129539291e-05	PAXIP1;RBM26;SRRT;IPO4;NOP9;LMNB2;COCH;RRP7A;CHAF1A;TCOF1;IRAK1;RNF138;XPO5;CCT5;CCT4;ABCF1;NOP14;NSUN2;CSNK1D;NUP153;CTPS1;PA2G4;RRP1B;SSRP1;SAFB;RANGAP1;ATAD3A;CDC25A;CHERP;COPS3;FUBP3;RFWD3;CNOT3;ZNF777;CDK12;FKBP4;ABCE1;ZNF598;ATF4
FOXF2	EnrichR	30/299	0.00337615827434605	0.00697523216104388	OSER1;STC1;ADM;LTBP2;GATA3;GATA2;ETS1;LTBP1;NTN1;GLI2;NFIL3;CCND1;STC2;JUN;LIF;NRG1;FOS;SULF1;KLF4;F3;GEM;KLF2;RUNX1;FOSL2;TBX2;FOSL1;NR4A2;ZEB2;PAPPA;ATF3
FOXH1	EnrichR	48/299	2.57811797116951e-10	5.21993062162674e-09	OSER1;CITED2;ADM;GATA3;GATA2;FOXO3;FOXO1;GLI2;FAM83H;NPPC;TERT;GBX2;STC2;PDE4A;VRTN;TEAD4;KLF10;CDT1;JUN;TFAP2C;GADD45B;RCC2;SPRY4;FZD9;CD3EAP;ARID3A;NR1D1;FOS;ZIC5;OVOL1;KLF4;ESR1;SCRT1;KLF2;RUNX1;FOSL1;NR4A1;ACTA1;ARC;CLDN4;NR6A1;CCNE1;LGALS12;CLDN7;RARA;NFE2L3;TCF3;ATF3
FOXJ2	EnrichR	48/299	2.57811797116951e-10	5.21993062162674e-09	RIPOR1;NFIX;CITED2;CHD7;NEDD9;IRS2;ASAP1;FOXK1;FOXO3;ETS1;FOXO1;NFIL3;CCND1;ST3GAL1;LDLR;KLF10;SPEN;TLE3;CREBBP;JUN;ZHX2;GADD45B;CD3EAP;ARID5B;FRMD4A;ARID3A;FOS;ARID1A;KLF4;ARID1B;NFKB1;KLF2;RUNX1;FOSL2;NCOR2;NR4A2;NFKBIA;NR4A1;KLF7;KLF6;RYBP;NFIC;AGO2;TET3;IRF2;RARA;TACC1;ATF3
